run	spots	experiment	sample	organism	project	title	is_single_cell
SRR1781456	225602	SRX860616	SRS832203	Mus musculus	PRJNA274006	GSM1597836: singles-mESC-well-46; Mus musculus; OTHER	TRUE
SRR1781457	199035	SRX860617	SRS832193	Mus musculus	PRJNA274006	GSM1597837: singles-mESC-well-47; Mus musculus; OTHER	TRUE
SRR1781458	220154	SRX860618	SRS832194	Mus musculus	PRJNA274006	GSM1597838: singles-mESC-well-48; Mus musculus; OTHER	TRUE
SRR1781459	367954	SRX860619	SRS832197	Mus musculus	PRJNA274006	GSM1597839: singles-mESC-well-49; Mus musculus; OTHER	TRUE
SRR1781460	649066	SRX860620	SRS832196	Mus musculus	PRJNA274006	GSM1597840: singles-mESC-well-50; Mus musculus; OTHER	TRUE
SRR1781461	317723	SRX860621	SRS832198	Mus musculus	PRJNA274006	GSM1597841: singles-mESC-well-51; Mus musculus; OTHER	TRUE
SRR1781462	293589	SRX860622	SRS832199	Mus musculus	PRJNA274006	GSM1597842: singles-mESC-well-52; Mus musculus; OTHER	TRUE
SRR1781463	381702	SRX860623	SRS832200	Mus musculus	PRJNA274006	GSM1597843: singles-mESC-well-53; Mus musculus; OTHER	TRUE
SRR1781464	252040	SRX860624	SRS832202	Mus musculus	PRJNA274006	GSM1597844: singles-mESC-well-54; Mus musculus; OTHER	TRUE
SRR1781465	260781	SRX860625	SRS832205	Mus musculus	PRJNA274006	GSM1597845: singles-mESC-well-55; Mus musculus; OTHER	TRUE
SRR1781466	307064	SRX860626	SRS832204	Mus musculus	PRJNA274006	GSM1597846: singles-mESC-well-56; Mus musculus; OTHER	TRUE
SRR1781467	243431	SRX860627	SRS832206	Mus musculus	PRJNA274006	GSM1597847: singles-mESC-well-57; Mus musculus; OTHER	TRUE
SRR1781468	245143	SRX860628	SRS832207	Mus musculus	PRJNA274006	GSM1597848: singles-mESC-well-58; Mus musculus; OTHER	TRUE
SRR1781469	228210	SRX860629	SRS832208	Mus musculus	PRJNA274006	GSM1597849: singles-mESC-well-59; Mus musculus; OTHER	TRUE
SRR1781470	245184	SRX860630	SRS832209	Mus musculus	PRJNA274006	GSM1597850: singles-mESC-well-60; Mus musculus; OTHER	TRUE
SRR1781471	316702	SRX860631	SRS832210	Mus musculus	PRJNA274006	GSM1597851: singles-mESC-well-61; Mus musculus; OTHER	TRUE
SRR1781472	369810	SRX860632	SRS832211	Mus musculus	PRJNA274006	GSM1597852: singles-mESC-well-62; Mus musculus; OTHER	TRUE
SRR1781473	688011	SRX860633	SRS832212	Mus musculus	PRJNA274006	GSM1597853: singles-mESC-well-63; Mus musculus; OTHER	TRUE
SRR1781474	678504	SRX860634	SRS832213	Mus musculus	PRJNA274006	GSM1597854: singles-mESC-well-64; Mus musculus; OTHER	TRUE
SRR1781475	261286	SRX860635	SRS832214	Mus musculus	PRJNA274006	GSM1597855: singles-mESC-well-65; Mus musculus; OTHER	TRUE
SRR1781476	263838	SRX860636	SRS832215	Mus musculus	PRJNA274006	GSM1597856: singles-mESC-well-66; Mus musculus; OTHER	TRUE
SRR1781477	264536	SRX860637	SRS832216	Mus musculus	PRJNA274006	GSM1597857: singles-mESC-well-67; Mus musculus; OTHER	TRUE
SRR1781478	331554	SRX860638	SRS832227	Mus musculus	PRJNA274006	GSM1597858: singles-mESC-well-68; Mus musculus; OTHER	TRUE
SRR1781479	292032	SRX860639	SRS832217	Mus musculus	PRJNA274006	GSM1597859: singles-mESC-well-69; Mus musculus; OTHER	TRUE
SRR1781480	352281	SRX860640	SRS832218	Mus musculus	PRJNA274006	GSM1597860: singles-mESC-well-70; Mus musculus; OTHER	TRUE
SRR1781481	437579	SRX860641	SRS832230	Mus musculus	PRJNA274006	GSM1597861: singles-mESC-well-71; Mus musculus; OTHER	TRUE
SRR1781482	136562	SRX860642	SRS832220	Mus musculus	PRJNA274006	GSM1597862: singles-mESC-well-72; Mus musculus; OTHER	TRUE
SRR1781483	195399	SRX860643	SRS832219	Mus musculus	PRJNA274006	GSM1597863: singles-mESC-well-73; Mus musculus; OTHER	TRUE
SRR1781484	179184	SRX860644	SRS832233	Mus musculus	PRJNA274006	GSM1597864: singles-mESC-well-74; Mus musculus; OTHER	TRUE
SRR1781485	294941	SRX860645	SRS832221	Mus musculus	PRJNA274006	GSM1597865: singles-mESC-well-75; Mus musculus; OTHER	TRUE
SRR1781486	247603	SRX860646	SRS832223	Mus musculus	PRJNA274006	GSM1597866: singles-mESC-well-76; Mus musculus; OTHER	TRUE
SRR1781487	235956	SRX860647	SRS832222	Mus musculus	PRJNA274006	GSM1597867: singles-mESC-well-77; Mus musculus; OTHER	TRUE
SRR1781488	295649	SRX860648	SRS832224	Mus musculus	PRJNA274006	GSM1597868: singles-mESC-well-78; Mus musculus; OTHER	TRUE
SRR1781489	186726	SRX860649	SRS832225	Mus musculus	PRJNA274006	GSM1597869: singles-mESC-well-79; Mus musculus; OTHER	TRUE
SRR1781490	166255	SRX860650	SRS832226	Mus musculus	PRJNA274006	GSM1597870: singles-mESC-well-80; Mus musculus; OTHER	TRUE
SRR1781491	228452	SRX860651	SRS832229	Mus musculus	PRJNA274006	GSM1597871: singles-mESC-well-81; Mus musculus; OTHER	TRUE
SRR1781492	205581	SRX860652	SRS832228	Mus musculus	PRJNA274006	GSM1597872: singles-mESC-well-82; Mus musculus; OTHER	TRUE
SRR1781493	156182	SRX860653	SRS832231	Mus musculus	PRJNA274006	GSM1597873: singles-mESC-well-83; Mus musculus; OTHER	TRUE
SRR1781494	251495	SRX860654	SRS832232	Mus musculus	PRJNA274006	GSM1597874: singles-mESC-well-84; Mus musculus; OTHER	TRUE
SRR1781495	403248	SRX860655	SRS832234	Mus musculus	PRJNA274006	GSM1597875: singles-mESC-well-85; Mus musculus; OTHER	TRUE
SRR1781496	363123	SRX860656	SRS832235	Mus musculus	PRJNA274006	GSM1597876: singles-mESC-well-86; Mus musculus; OTHER	TRUE
SRR1781497	458214	SRX860657	SRS832236	Mus musculus	PRJNA274006	GSM1597877: singles-mESC-well-87; Mus musculus; OTHER	TRUE
SRR1781498	257610	SRX860658	SRS832237	Mus musculus	PRJNA274006	GSM1597878: singles-mESC-well-88; Mus musculus; OTHER	TRUE
SRR1781499	572411	SRX860659	SRS832238	Mus musculus	PRJNA274006	GSM1597879: singles-mESC-well-89; Mus musculus; OTHER	TRUE
SRR1781500	358891	SRX860660	SRS832239	Mus musculus	PRJNA274006	GSM1597880: singles-mESC-well-90; Mus musculus; OTHER	TRUE
SRR1781501	347695	SRX860661	SRS832240	Mus musculus	PRJNA274006	GSM1597881: singles-mESC-well-91; Mus musculus; OTHER	TRUE
SRR1781502	864830	SRX860662	SRS832243	Mus musculus	PRJNA274006	GSM1597882: singles-mESC-well-92; Mus musculus; OTHER	TRUE
SRR1781503	123787	SRX860663	SRS832242	Mus musculus	PRJNA274006	GSM1597883: singles-mESC-well-93; Mus musculus; OTHER	TRUE
SRR1781504	738749	SRX860664	SRS832244	Mus musculus	PRJNA274006	GSM1597884: singles-mESC-well-94; Mus musculus; OTHER	TRUE
SRR1781505	236322	SRX860665	SRS832241	Mus musculus	PRJNA274006	GSM1597885: singles-mESC-well-95; Mus musculus; OTHER	TRUE
SRR1781506	332637	SRX860666	SRS832245	Mus musculus	PRJNA274006	GSM1597886: singles-mESC-well-96; Mus musculus; OTHER	TRUE
SRR1944625	181717542	SRX971577	SRS886648	Homo sapiens	PRJNA279685	GSM1645706: BAFi_ATAC_rep1; Homo sapiens; OTHER	FALSE
SRR1944626	156966563	SRX971578	SRS886647	Homo sapiens	PRJNA279685	GSM1645707: BAFi_ATAC_rep2; Homo sapiens; OTHER	FALSE
SRR1944627	196416559	SRX971579	SRS886649	Homo sapiens	PRJNA279685	GSM1645708: CTRL_ATAC_rep1; Homo sapiens; OTHER	FALSE
SRR1944628	183067266	SRX971580	SRS886645	Homo sapiens	PRJNA279685	GSM1645709: CTRL_ATAC_rep2; Homo sapiens; OTHER	FALSE
SRR2121008	61127155	SRX1113951	SRS1008327	Mus musculus	PRJNA290471	GSM1828645: WT mESCs; Mus musculus; OTHER	FALSE
SRR2121007	48981930	SRX1113951	SRS1008327	Mus musculus	PRJNA290471	GSM1828645: WT mESCs; Mus musculus; OTHER	FALSE
SRR2121010	25898253	SRX1113952	SRS1008326	Mus musculus	PRJNA290471	GSM1828646: WT NPCs; Mus musculus; OTHER	FALSE
SRR2121009	35326162	SRX1113952	SRS1008326	Mus musculus	PRJNA290471	GSM1828646: WT NPCs; Mus musculus; OTHER	FALSE
SRR2121012	18790596	SRX1113953	SRS1008325	Mus musculus	PRJNA290471	GSM1828647: deltaFT NPCs; Mus musculus; OTHER	FALSE
SRR2121011	23851698	SRX1113953	SRS1008325	Mus musculus	PRJNA290471	GSM1828647: deltaFT NPCs; Mus musculus; OTHER	FALSE
SRR2126766	13237730	SRX1117830	SRS1011003	Homo sapiens	PRJNA290920	GSM1832752: Fresh.1K; Homo sapiens; OTHER	FALSE
SRR2126767	15397233	SRX1117831	SRS1011001	Homo sapiens	PRJNA290920	GSM1832753: Fresh.5K; Homo sapiens; OTHER	FALSE
SRR2126768	13018297	SRX1117832	SRS1011002	Homo sapiens	PRJNA290920	GSM1832754: Fresh.20K; Homo sapiens; OTHER	FALSE
SRR2126769	9417663	SRX1117833	SRS1011000	Homo sapiens	PRJNA290920	GSM1832755: Fresh.50K; Homo sapiens; OTHER	FALSE
SRR2126770	14667130	SRX1117834	SRS1010999	Homo sapiens	PRJNA290920	GSM1832756: Frozen.1K; Homo sapiens; OTHER	FALSE
SRR2126771	16934594	SRX1117835	SRS1011006	Homo sapiens	PRJNA290920	GSM1832757: Frozen.5K; Homo sapiens; OTHER	FALSE
SRR2126772	13516708	SRX1117836	SRS1011005	Homo sapiens	PRJNA290920	GSM1832758: Frozen.20K; Homo sapiens; OTHER	FALSE
SRR2126773	11702977	SRX1117837	SRS1011004	Homo sapiens	PRJNA290920	GSM1832759: Frozen.50K; Homo sapiens; OTHER	FALSE
SRR2142329	92904550	SRX1131832	SRS1022318	Mus musculus	PRJNA261246	GSM1843220: ATAC_CEBPA_Control; Mus musculus; OTHER	FALSE
SRR2142330	141182089	SRX1131833	SRS1022317	Mus musculus	PRJNA261246	GSM1843221: ATAC_CEBPA_KO; Mus musculus; OTHER	FALSE
SRR2453157	50692938	SRX1261656	SRS1074310	Homo sapiens	PRJNA296371	GSM1888530: CB550_EV_Rep1; Homo sapiens; OTHER	FALSE
SRR2453158	46389811	SRX1261657	SRS1074309	Homo sapiens	PRJNA296371	GSM1888531: CB550_RAD21_WT_Rep1; Homo sapiens; OTHER	FALSE
SRR2453159	41219899	SRX1261658	SRS1074308	Homo sapiens	PRJNA296371	GSM1888532: CB550_RAD21_MUT_Rep1; Homo sapiens; OTHER	FALSE
SRR2453160	34640557	SRX1261659	SRS1074307	Homo sapiens	PRJNA296371	GSM1888533: CB551_EV_Rep2; Homo sapiens; OTHER	FALSE
SRR2453161	46574916	SRX1261660	SRS1074306	Homo sapiens	PRJNA296371	GSM1888534: CB551_RAD21_WT_Rep2; Homo sapiens; OTHER	FALSE
SRR2453162	53682754	SRX1261661	SRS1074305	Homo sapiens	PRJNA296371	GSM1888535: CB551_RAD21_MUT_Rep2; Homo sapiens; OTHER	FALSE
SRR2453163	57409139	SRX1261662	SRS1074304	Homo sapiens	PRJNA296371	GSM1888536: CB552_EV_Rep1; Homo sapiens; OTHER	FALSE
SRR2453164	26320707	SRX1261663	SRS1074303	Homo sapiens	PRJNA296371	GSM1888537: CB552_SMC1A_WT_Rep1; Homo sapiens; OTHER	FALSE
SRR2453165	29021531	SRX1261664	SRS1074302	Homo sapiens	PRJNA296371	GSM1888538: CB552_SMC1A_MUT_Rep1; Homo sapiens; OTHER	FALSE
SRR2453166	48366243	SRX1261665	SRS1074301	Homo sapiens	PRJNA296371	GSM1888539: CB553_EV_Rep2; Homo sapiens; OTHER	FALSE
SRR2453167	35922974	SRX1261666	SRS1074300	Homo sapiens	PRJNA296371	GSM1888540: CB553_SMC1A_WT_Rep2; Homo sapiens; OTHER	FALSE
SRR2453168	53269790	SRX1261667	SRS1074299	Homo sapiens	PRJNA296371	GSM1888541: CB553_SMC1A_MUT_Rep2; Homo sapiens; OTHER	FALSE
SRR2993129	53295217	SRX1480079	SRS1205487	Mus musculus	PRJNA290471	GSM1971065: TXY WT mESCs +dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR2993130	63438788	SRX1480079	SRS1205487	Mus musculus	PRJNA290471	GSM1971065: TXY WT mESCs +dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR2993131	59630231	SRX1480081	SRS1205486	Mus musculus	PRJNA290471	GSM1971066: TXY deltaRepA mESCs +dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR2993132	56485171	SRX1480081	SRS1205486	Mus musculus	PRJNA290471	GSM1971066: TXY deltaRepA mESCs +dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR2993133	81160390	SRX1480082	SRS1205485	Mus musculus	PRJNA290471	GSM1971067: TXY WT mESCs -dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR2993134	50806545	SRX1480082	SRS1205485	Mus musculus	PRJNA290471	GSM1971067: TXY WT mESCs -dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR2993135	51410298	SRX1480084	SRS1205484	Mus musculus	PRJNA290471	GSM1971068: TXY deltaRepA mESCs -dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR2993136	63103285	SRX1480084	SRS1205484	Mus musculus	PRJNA290471	GSM1971068: TXY deltaRepA mESCs -dox_ATAC-seq; Mus musculus; OTHER	FALSE
SRR3048039	112896236	SRX1497360	SRS1219098	Homo sapiens	PRJNA306754	GSM1978243: ATAC-seq Alpha1; Homo sapiens; OTHER	FALSE
SRR3048040	65338179	SRX1497360	SRS1219098	Homo sapiens	PRJNA306754	GSM1978243: ATAC-seq Alpha1; Homo sapiens; OTHER	FALSE
SRR3048041	115216493	SRX1497361	SRS1219097	Homo sapiens	PRJNA306754	GSM1978244: ATAC-seq Alpha2; Homo sapiens; OTHER	FALSE
SRR3048042	67789396	SRX1497361	SRS1219097	Homo sapiens	PRJNA306754	GSM1978244: ATAC-seq Alpha2; Homo sapiens; OTHER	FALSE
SRR3048043	103484509	SRX1497362	SRS1219096	Homo sapiens	PRJNA306754	GSM1978245: ATAC-seq Alpha3; Homo sapiens; OTHER	FALSE
SRR3048044	56584399	SRX1497362	SRS1219096	Homo sapiens	PRJNA306754	GSM1978245: ATAC-seq Alpha3; Homo sapiens; OTHER	FALSE
SRR3048045	129404824	SRX1497363	SRS1219095	Homo sapiens	PRJNA306754	GSM1978246: ATAC-seq Beta1; Homo sapiens; OTHER	FALSE
SRR3048046	74538811	SRX1497363	SRS1219095	Homo sapiens	PRJNA306754	GSM1978246: ATAC-seq Beta1; Homo sapiens; OTHER	FALSE
SRR3048047	141539241	SRX1497364	SRS1219094	Homo sapiens	PRJNA306754	GSM1978247: ATAC-seq Beta2; Homo sapiens; OTHER	FALSE
SRR3048048	80501827	SRX1497364	SRS1219094	Homo sapiens	PRJNA306754	GSM1978247: ATAC-seq Beta2; Homo sapiens; OTHER	FALSE
SRR3048049	121463455	SRX1497365	SRS1219093	Homo sapiens	PRJNA306754	GSM1978248: ATAC-seq Beta3; Homo sapiens; OTHER	FALSE
SRR3048050	68533606	SRX1497365	SRS1219093	Homo sapiens	PRJNA306754	GSM1978248: ATAC-seq Beta3; Homo sapiens; OTHER	FALSE
SRR3048051	174384658	SRX1497366	SRS1219092	Homo sapiens	PRJNA306754	GSM1978249: ATAC-seq Acinar2; Homo sapiens; OTHER	FALSE
SRR3048052	90371982	SRX1497366	SRS1219092	Homo sapiens	PRJNA306754	GSM1978249: ATAC-seq Acinar2; Homo sapiens; OTHER	FALSE
SRR3048053	129951749	SRX1497367	SRS1219091	Homo sapiens	PRJNA306754	GSM1978250: ATAC-seq Acinar3; Homo sapiens; OTHER	FALSE
SRR3048054	68576543	SRX1497367	SRS1219091	Homo sapiens	PRJNA306754	GSM1978250: ATAC-seq Acinar3; Homo sapiens; OTHER	FALSE
SRR3158176	25698709	SRX1568891	SRS1282731	Homo sapiens	PRJNA290920	GSM2058522: rN.HC.1; Homo sapiens; OTHER	FALSE
SRR3158177	15414226	SRX1568892	SRS1282730	Homo sapiens	PRJNA290920	GSM2058523: rN.HC.2; Homo sapiens; OTHER	FALSE
SRR3158178	18790956	SRX1568893	SRS1282728	Homo sapiens	PRJNA290920	GSM2058524: rN.HC.3; Homo sapiens; OTHER	FALSE
SRR3158179	18414257	SRX1568894	SRS1282727	Homo sapiens	PRJNA290920	GSM2058525: rN.HC.4; Homo sapiens; OTHER	FALSE
SRR3158180	24236409	SRX1568895	SRS1282729	Homo sapiens	PRJNA290920	GSM2058526: rN.SLE.1; Homo sapiens; OTHER	FALSE
SRR3158181	20399856	SRX1568896	SRS1282726	Homo sapiens	PRJNA290920	GSM2058527: rN.SLE.2; Homo sapiens; OTHER	FALSE
SRR3158182	22191462	SRX1568897	SRS1282725	Homo sapiens	PRJNA290920	GSM2058528: rN.SLE.3; Homo sapiens; OTHER	FALSE
SRR3158183	29003288	SRX1568898	SRS1282724	Homo sapiens	PRJNA290920	GSM2058529: rN.SLE.4; Homo sapiens; OTHER	FALSE
SRR3595211	7189187	SRX1804207	SRS1470424	Mus musculus	PRJNA323617.PRJNA341508	GSM2179990: E0_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595212	9660068	SRX1804208	SRS1470425	Mus musculus	PRJNA323617.PRJNA341508	GSM2179991: E0_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595213	15619921	SRX1804209	SRS1470426	Mus musculus	PRJNA323617.PRJNA341508	GSM2179992: E0_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595214	21700467	SRX1804210	SRS1470427	Mus musculus	PRJNA323617.PRJNA341508	GSM2179993: E0_rep4 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595215	9967489	SRX1804211	SRS1470428	Mus musculus	PRJNA323617.PRJNA341508	GSM2179994: E1_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595216	9034175	SRX1804212	SRS1470429	Mus musculus	PRJNA323617.PRJNA341508	GSM2179995: E1_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595217	12296009	SRX1804213	SRS1470430	Mus musculus	PRJNA323617.PRJNA341508	GSM2179996: E1_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595218	15907717	SRX1804214	SRS1470431	Mus musculus	PRJNA323617.PRJNA341508	GSM2179997: E1_rep4 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595219	18574555	SRX1804215	SRS1470432	Mus musculus	PRJNA323617.PRJNA341508	GSM2179998: E4_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595220	4158189	SRX1804216	SRS1470433	Mus musculus	PRJNA323617.PRJNA341508	GSM2179999: E4_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595221	7721283	SRX1804217	SRS1470434	Mus musculus	PRJNA323617.PRJNA341508	GSM2180000: E4_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595222	8758377	SRX1804218	SRS1470435	Mus musculus	PRJNA323617.PRJNA341508	GSM2180001: E4_rep4 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595224	7029277	SRX1804219	SRS1470436	Mus musculus	PRJNA323617.PRJNA341508	GSM2180002: EYFP_OE_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595223	7380340	SRX1804219	SRS1470436	Mus musculus	PRJNA323617.PRJNA341508	GSM2180002: EYFP_OE_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595226	7640873	SRX1804220	SRS1470438	Mus musculus	PRJNA323617.PRJNA341508	GSM2180003: EYFP_OE_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595225	8355071	SRX1804220	SRS1470438	Mus musculus	PRJNA323617.PRJNA341508	GSM2180003: EYFP_OE_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595228	7840107	SRX1804221	SRS1470437	Mus musculus	PRJNA323617.PRJNA341508	GSM2180004: EYFP_OE_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595227	8464139	SRX1804221	SRS1470437	Mus musculus	PRJNA323617.PRJNA341508	GSM2180004: EYFP_OE_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595230	6851095	SRX1804222	SRS1470439	Mus musculus	PRJNA323617.PRJNA341508	GSM2180005: cFos_OE_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595229	7369313	SRX1804222	SRS1470439	Mus musculus	PRJNA323617.PRJNA341508	GSM2180005: cFos_OE_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595231	8778572	SRX1804223	SRS1470440	Mus musculus	PRJNA323617.PRJNA341508	GSM2180006: cFos_OE_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595232	8121622	SRX1804223	SRS1470440	Mus musculus	PRJNA323617.PRJNA341508	GSM2180006: cFos_OE_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595234	8405729	SRX1804224	SRS1470441	Mus musculus	PRJNA323617.PRJNA341508	GSM2180007: cFos_OE_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595233	8800709	SRX1804224	SRS1470441	Mus musculus	PRJNA323617.PRJNA341508	GSM2180007: cFos_OE_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595235	9127598	SRX1804225	SRS1470442	Mus musculus	PRJNA323617.PRJNA341508	GSM2180008: shRNA-Ctrl_E0_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595236	9801513	SRX1804225	SRS1470442	Mus musculus	PRJNA323617.PRJNA341508	GSM2180008: shRNA-Ctrl_E0_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595238	11932484	SRX1804226	SRS1470443	Mus musculus	PRJNA323617.PRJNA341508	GSM2180009: shRNA-Ctrl_E0_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595237	11046514	SRX1804226	SRS1470443	Mus musculus	PRJNA323617.PRJNA341508	GSM2180009: shRNA-Ctrl_E0_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595239	6422190	SRX1804227	SRS1470444	Mus musculus	PRJNA323617.PRJNA341508	GSM2180010: shRNA-Ctrl_E0_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595240	7069690	SRX1804227	SRS1470444	Mus musculus	PRJNA323617.PRJNA341508	GSM2180010: shRNA-Ctrl_E0_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595241	7079198	SRX1804228	SRS1470446	Mus musculus	PRJNA323617.PRJNA341508	GSM2180011: shRNA-Ctrl_E1_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595242	12621264	SRX1804229	SRS1470445	Mus musculus	PRJNA323617.PRJNA341508	GSM2180012: shRNA-Ctrl_E1_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595243	13291598	SRX1804229	SRS1470445	Mus musculus	PRJNA323617.PRJNA341508	GSM2180012: shRNA-Ctrl_E1_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595244	17422278	SRX1804230	SRS1470447	Mus musculus	PRJNA323617.PRJNA341508	GSM2180013: shRNA-Ctrl_E1_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595246	7645316	SRX1804231	SRS1470448	Mus musculus	PRJNA323617.PRJNA341508	GSM2180014: shRNA-cFos_E0_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595245	7110512	SRX1804231	SRS1470448	Mus musculus	PRJNA323617.PRJNA341508	GSM2180014: shRNA-cFos_E0_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595247	13908267	SRX1804232	SRS1470449	Mus musculus	PRJNA323617.PRJNA341508	GSM2180015: shRNA-cFos_E0_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595248	15062764	SRX1804232	SRS1470449	Mus musculus	PRJNA323617.PRJNA341508	GSM2180015: shRNA-cFos_E0_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595250	9673624	SRX1804233	SRS1470450	Mus musculus	PRJNA323617.PRJNA341508	GSM2180016: shRNA-cFos_E0_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595249	9001459	SRX1804233	SRS1470450	Mus musculus	PRJNA323617.PRJNA341508	GSM2180016: shRNA-cFos_E0_rep3 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595251	10732376	SRX1804234	SRS1470451	Mus musculus	PRJNA323617.PRJNA341508	GSM2180017: shRNA-cFos_E1_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595252	11638853	SRX1804234	SRS1470451	Mus musculus	PRJNA323617.PRJNA341508	GSM2180017: shRNA-cFos_E1_rep1 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595254	19466661	SRX1804235	SRS1470452	Mus musculus	PRJNA323617.PRJNA341508	GSM2180018: shRNA-cFos_E1_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3595253	18588491	SRX1804235	SRS1470452	Mus musculus	PRJNA323617.PRJNA341508	GSM2180018: shRNA-cFos_E1_rep2 ATAC-seq; Mus musculus; OTHER	FALSE
SRR3662500	17804256	SRX1841246	SRS1500427	Mus musculus	PRJNA325538	GSM2199332: ATAC-seq_singleSort_rod_1; Mus musculus; OTHER	FALSE
SRR3662499	10227341	SRX1841246	SRS1500427	Mus musculus	PRJNA325538	GSM2199332: ATAC-seq_singleSort_rod_1; Mus musculus; OTHER	FALSE
SRR3662501	13446006	SRX1841247	SRS1500428	Mus musculus	PRJNA325538	GSM2199333: ATAC-seq_singleSort_rod_2; Mus musculus; OTHER	FALSE
SRR3662502	23015244	SRX1841247	SRS1500428	Mus musculus	PRJNA325538	GSM2199333: ATAC-seq_singleSort_rod_2; Mus musculus; OTHER	FALSE
SRR3662503	18102144	SRX1841248	SRS1500429	Mus musculus	PRJNA325538	GSM2199334: ATAC-seq_singleSort_greenCone_1; Mus musculus; OTHER	FALSE
SRR3662504	30001233	SRX1841248	SRS1500429	Mus musculus	PRJNA325538	GSM2199334: ATAC-seq_singleSort_greenCone_1; Mus musculus; OTHER	FALSE
SRR3662505	11463387	SRX1841249	SRS1500430	Mus musculus	PRJNA325538	GSM2199335: ATAC-seq_singleSort_greenCone_2; Mus musculus; OTHER	FALSE
SRR3662506	18968185	SRX1841249	SRS1500430	Mus musculus	PRJNA325538	GSM2199335: ATAC-seq_singleSort_greenCone_2; Mus musculus; OTHER	FALSE
SRR3662507	40227602	SRX1841250	SRS1500431	Mus musculus	PRJNA325538	GSM2199336: ATAC-seq_doubleSort_greenCone_3; Mus musculus; OTHER	FALSE
SRR3662508	44501388	SRX1841251	SRS1500432	Mus musculus	PRJNA325538	GSM2199337: ATAC-seq_doubleSort_greenCone_4; Mus musculus; OTHER	FALSE
SRR3662509	11628740	SRX1841252	SRS1500433	Mus musculus	PRJNA325538	GSM2199338: ATAC-seq_singleSort_nrlKOPhotoreceptor_1; Mus musculus; OTHER	FALSE
